Query,Result
55,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10436, http://db.uwaterloo.ca/~galuc/wsdbm/User18755, http://db.uwaterloo.ca/~galuc/wsdbm/User4099, http://db.uwaterloo.ca/~galuc/wsdbm/User17031, http://db.uwaterloo.ca/~galuc/wsdbm/User9843, http://db.uwaterloo.ca/~galuc/wsdbm/User15349, http://db.uwaterloo.ca/~galuc/wsdbm/User6333, http://db.uwaterloo.ca/~galuc/wsdbm/User13846, http://db.uwaterloo.ca/~galuc/wsdbm/User2719, http://db.uwaterloo.ca/~galuc/wsdbm/User10395, http://db.uwaterloo.ca/~galuc/wsdbm/User6321, http://db.uwaterloo.ca/~galuc/wsdbm/User12421, http://db.uwaterloo.ca/~galuc/wsdbm/User866, http://db.uwaterloo.ca/~galuc/wsdbm/User9172]"
56,[]
57,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5567, http://db.uwaterloo.ca/~galuc/wsdbm/User15302]"
58,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14102, http://db.uwaterloo.ca/~galuc/wsdbm/User11698]"
59,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4245, http://db.uwaterloo.ca/~galuc/wsdbm/User3084, http://db.uwaterloo.ca/~galuc/wsdbm/User5833, http://db.uwaterloo.ca/~galuc/wsdbm/User11251, http://db.uwaterloo.ca/~galuc/wsdbm/User5210, http://db.uwaterloo.ca/~galuc/wsdbm/User19221, http://db.uwaterloo.ca/~galuc/wsdbm/User13265, http://db.uwaterloo.ca/~galuc/wsdbm/User15463, http://db.uwaterloo.ca/~galuc/wsdbm/User10295, http://db.uwaterloo.ca/~galuc/wsdbm/User12811]"
60,"[http://db.uwaterloo.ca/~galuc/wsdbm/User941, http://db.uwaterloo.ca/~galuc/wsdbm/User18048, http://db.uwaterloo.ca/~galuc/wsdbm/User824, http://db.uwaterloo.ca/~galuc/wsdbm/User7551, http://db.uwaterloo.ca/~galuc/wsdbm/User6306, http://db.uwaterloo.ca/~galuc/wsdbm/User11209, http://db.uwaterloo.ca/~galuc/wsdbm/User7302, http://db.uwaterloo.ca/~galuc/wsdbm/User9538, http://db.uwaterloo.ca/~galuc/wsdbm/User10764, http://db.uwaterloo.ca/~galuc/wsdbm/User14873, http://db.uwaterloo.ca/~galuc/wsdbm/User11045, http://db.uwaterloo.ca/~galuc/wsdbm/User10948, http://db.uwaterloo.ca/~galuc/wsdbm/User8641, http://db.uwaterloo.ca/~galuc/wsdbm/User7937, http://db.uwaterloo.ca/~galuc/wsdbm/User6019, http://db.uwaterloo.ca/~galuc/wsdbm/User12496, http://db.uwaterloo.ca/~galuc/wsdbm/User7484]"
61,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14495, http://db.uwaterloo.ca/~galuc/wsdbm/User15727, http://db.uwaterloo.ca/~galuc/wsdbm/User15848, http://db.uwaterloo.ca/~galuc/wsdbm/User17680, http://db.uwaterloo.ca/~galuc/wsdbm/User4678, http://db.uwaterloo.ca/~galuc/wsdbm/User11406, http://db.uwaterloo.ca/~galuc/wsdbm/User14876]"
62,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10731, http://db.uwaterloo.ca/~galuc/wsdbm/User6071, http://db.uwaterloo.ca/~galuc/wsdbm/User932, http://db.uwaterloo.ca/~galuc/wsdbm/User10971, http://db.uwaterloo.ca/~galuc/wsdbm/User6911, http://db.uwaterloo.ca/~galuc/wsdbm/User12096, http://db.uwaterloo.ca/~galuc/wsdbm/User8160, http://db.uwaterloo.ca/~galuc/wsdbm/User17423, http://db.uwaterloo.ca/~galuc/wsdbm/User1402, http://db.uwaterloo.ca/~galuc/wsdbm/User18635, http://db.uwaterloo.ca/~galuc/wsdbm/User19899, http://db.uwaterloo.ca/~galuc/wsdbm/User17110, http://db.uwaterloo.ca/~galuc/wsdbm/User4803, http://db.uwaterloo.ca/~galuc/wsdbm/User6657, http://db.uwaterloo.ca/~galuc/wsdbm/User13663, http://db.uwaterloo.ca/~galuc/wsdbm/User3394, http://db.uwaterloo.ca/~galuc/wsdbm/User13343]"
63,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10729, http://db.uwaterloo.ca/~galuc/wsdbm/User14937, http://db.uwaterloo.ca/~galuc/wsdbm/User2193, http://db.uwaterloo.ca/~galuc/wsdbm/User4244, http://db.uwaterloo.ca/~galuc/wsdbm/User650, http://db.uwaterloo.ca/~galuc/wsdbm/User5548, http://db.uwaterloo.ca/~galuc/wsdbm/User9645, http://db.uwaterloo.ca/~galuc/wsdbm/User15074, http://db.uwaterloo.ca/~galuc/wsdbm/User3211, http://db.uwaterloo.ca/~galuc/wsdbm/User17388, http://db.uwaterloo.ca/~galuc/wsdbm/User2389, http://db.uwaterloo.ca/~galuc/wsdbm/User16038, http://db.uwaterloo.ca/~galuc/wsdbm/User15544, http://db.uwaterloo.ca/~galuc/wsdbm/User14008]"
64,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10567, http://db.uwaterloo.ca/~galuc/wsdbm/User7059, http://db.uwaterloo.ca/~galuc/wsdbm/User10641, http://db.uwaterloo.ca/~galuc/wsdbm/User13248, http://db.uwaterloo.ca/~galuc/wsdbm/User15840, http://db.uwaterloo.ca/~galuc/wsdbm/User899, http://db.uwaterloo.ca/~galuc/wsdbm/User10172, http://db.uwaterloo.ca/~galuc/wsdbm/User43, http://db.uwaterloo.ca/~galuc/wsdbm/User19097, http://db.uwaterloo.ca/~galuc/wsdbm/User1475, http://db.uwaterloo.ca/~galuc/wsdbm/User19606, http://db.uwaterloo.ca/~galuc/wsdbm/User302, http://db.uwaterloo.ca/~galuc/wsdbm/User6176]"
65,[]
66,[]
67,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14193, http://db.uwaterloo.ca/~galuc/wsdbm/User10639, http://db.uwaterloo.ca/~galuc/wsdbm/User10190, http://db.uwaterloo.ca/~galuc/wsdbm/User16062, http://db.uwaterloo.ca/~galuc/wsdbm/User3181, http://db.uwaterloo.ca/~galuc/wsdbm/User3037, http://db.uwaterloo.ca/~galuc/wsdbm/User15132, http://db.uwaterloo.ca/~galuc/wsdbm/User17292, http://db.uwaterloo.ca/~galuc/wsdbm/User17854, http://db.uwaterloo.ca/~galuc/wsdbm/User12621, http://db.uwaterloo.ca/~galuc/wsdbm/User3830, http://db.uwaterloo.ca/~galuc/wsdbm/User6104, http://db.uwaterloo.ca/~galuc/wsdbm/User17335, http://db.uwaterloo.ca/~galuc/wsdbm/User11699, http://db.uwaterloo.ca/~galuc/wsdbm/User836]"
68,[]
69,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7013, http://db.uwaterloo.ca/~galuc/wsdbm/User17210, http://db.uwaterloo.ca/~galuc/wsdbm/User2491, http://db.uwaterloo.ca/~galuc/wsdbm/User1510]"
70,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3851, http://db.uwaterloo.ca/~galuc/wsdbm/User7026, http://db.uwaterloo.ca/~galuc/wsdbm/User15307, http://db.uwaterloo.ca/~galuc/wsdbm/User19536, http://db.uwaterloo.ca/~galuc/wsdbm/User17205, http://db.uwaterloo.ca/~galuc/wsdbm/User13136, http://db.uwaterloo.ca/~galuc/wsdbm/User17001, http://db.uwaterloo.ca/~galuc/wsdbm/User1930, http://db.uwaterloo.ca/~galuc/wsdbm/User17978, http://db.uwaterloo.ca/~galuc/wsdbm/User15597, http://db.uwaterloo.ca/~galuc/wsdbm/User17062, http://db.uwaterloo.ca/~galuc/wsdbm/User8977, http://db.uwaterloo.ca/~galuc/wsdbm/User3604, http://db.uwaterloo.ca/~galuc/wsdbm/User12399, http://db.uwaterloo.ca/~galuc/wsdbm/User1857, http://db.uwaterloo.ca/~galuc/wsdbm/User11285, http://db.uwaterloo.ca/~galuc/wsdbm/User17728, http://db.uwaterloo.ca/~galuc/wsdbm/User2283, http://db.uwaterloo.ca/~galuc/wsdbm/User10088, http://db.uwaterloo.ca/~galuc/wsdbm/User16142, http://db.uwaterloo.ca/~galuc/wsdbm/User6121, http://db.uwaterloo.ca/~galuc/wsdbm/User3795, http://db.uwaterloo.ca/~galuc/wsdbm/User15616, http://db.uwaterloo.ca/~galuc/wsdbm/User16655, http://db.uwaterloo.ca/~galuc/wsdbm/User14246, http://db.uwaterloo.ca/~galuc/wsdbm/User5519, http://db.uwaterloo.ca/~galuc/wsdbm/User2359, http://db.uwaterloo.ca/~galuc/wsdbm/User5058, http://db.uwaterloo.ca/~galuc/wsdbm/User1724, http://db.uwaterloo.ca/~galuc/wsdbm/User7290, http://db.uwaterloo.ca/~galuc/wsdbm/User13391, http://db.uwaterloo.ca/~galuc/wsdbm/User2737, http://db.uwaterloo.ca/~galuc/wsdbm/User640]"
71,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7801, http://db.uwaterloo.ca/~galuc/wsdbm/User3554, http://db.uwaterloo.ca/~galuc/wsdbm/User1458, http://db.uwaterloo.ca/~galuc/wsdbm/User3938, http://db.uwaterloo.ca/~galuc/wsdbm/User10778, http://db.uwaterloo.ca/~galuc/wsdbm/User2410, http://db.uwaterloo.ca/~galuc/wsdbm/User17006, http://db.uwaterloo.ca/~galuc/wsdbm/User18242, http://db.uwaterloo.ca/~galuc/wsdbm/User8451, http://db.uwaterloo.ca/~galuc/wsdbm/User5569]"
72,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1203, http://db.uwaterloo.ca/~galuc/wsdbm/User19590, http://db.uwaterloo.ca/~galuc/wsdbm/User17531, http://db.uwaterloo.ca/~galuc/wsdbm/User18789, http://db.uwaterloo.ca/~galuc/wsdbm/User17553, http://db.uwaterloo.ca/~galuc/wsdbm/User8058, http://db.uwaterloo.ca/~galuc/wsdbm/User6296, http://db.uwaterloo.ca/~galuc/wsdbm/User2288, http://db.uwaterloo.ca/~galuc/wsdbm/User13627, http://db.uwaterloo.ca/~galuc/wsdbm/User1728, http://db.uwaterloo.ca/~galuc/wsdbm/User12002, http://db.uwaterloo.ca/~galuc/wsdbm/User19269]"
73,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10404, http://db.uwaterloo.ca/~galuc/wsdbm/User11737, http://db.uwaterloo.ca/~galuc/wsdbm/User19914, http://db.uwaterloo.ca/~galuc/wsdbm/User15638, http://db.uwaterloo.ca/~galuc/wsdbm/User9101, http://db.uwaterloo.ca/~galuc/wsdbm/User17184, http://db.uwaterloo.ca/~galuc/wsdbm/User15056, http://db.uwaterloo.ca/~galuc/wsdbm/User15271, http://db.uwaterloo.ca/~galuc/wsdbm/User16303, http://db.uwaterloo.ca/~galuc/wsdbm/User6247, http://db.uwaterloo.ca/~galuc/wsdbm/User16072]"
74,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10311, http://db.uwaterloo.ca/~galuc/wsdbm/User6625, http://db.uwaterloo.ca/~galuc/wsdbm/User17184, http://db.uwaterloo.ca/~galuc/wsdbm/User13901, http://db.uwaterloo.ca/~galuc/wsdbm/User15214, http://db.uwaterloo.ca/~galuc/wsdbm/User19216, http://db.uwaterloo.ca/~galuc/wsdbm/User3323]"
75,[]
76,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10232, http://db.uwaterloo.ca/~galuc/wsdbm/User15137, http://db.uwaterloo.ca/~galuc/wsdbm/User88, http://db.uwaterloo.ca/~galuc/wsdbm/User1400, http://db.uwaterloo.ca/~galuc/wsdbm/User15887, http://db.uwaterloo.ca/~galuc/wsdbm/User3442, http://db.uwaterloo.ca/~galuc/wsdbm/User13510, http://db.uwaterloo.ca/~galuc/wsdbm/User11841, http://db.uwaterloo.ca/~galuc/wsdbm/User7758, http://db.uwaterloo.ca/~galuc/wsdbm/User2846, http://db.uwaterloo.ca/~galuc/wsdbm/User19229, http://db.uwaterloo.ca/~galuc/wsdbm/User11170, http://db.uwaterloo.ca/~galuc/wsdbm/User16316]"
77,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2719, http://db.uwaterloo.ca/~galuc/wsdbm/User8950]"
78,"[http://db.uwaterloo.ca/~galuc/wsdbm/User97, http://db.uwaterloo.ca/~galuc/wsdbm/User8995]"
79,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6217, http://db.uwaterloo.ca/~galuc/wsdbm/User913, http://db.uwaterloo.ca/~galuc/wsdbm/User2740, http://db.uwaterloo.ca/~galuc/wsdbm/User5178, http://db.uwaterloo.ca/~galuc/wsdbm/User9362, http://db.uwaterloo.ca/~galuc/wsdbm/User6235, http://db.uwaterloo.ca/~galuc/wsdbm/User13110, http://db.uwaterloo.ca/~galuc/wsdbm/User11748, http://db.uwaterloo.ca/~galuc/wsdbm/User18269, http://db.uwaterloo.ca/~galuc/wsdbm/User17000, http://db.uwaterloo.ca/~galuc/wsdbm/User1956, http://db.uwaterloo.ca/~galuc/wsdbm/User13612, http://db.uwaterloo.ca/~galuc/wsdbm/User1757, http://db.uwaterloo.ca/~galuc/wsdbm/User9265, http://db.uwaterloo.ca/~galuc/wsdbm/User1168, http://db.uwaterloo.ca/~galuc/wsdbm/User7035, http://db.uwaterloo.ca/~galuc/wsdbm/User9169, http://db.uwaterloo.ca/~galuc/wsdbm/User6049, http://db.uwaterloo.ca/~galuc/wsdbm/User2401]"
80,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4818, http://db.uwaterloo.ca/~galuc/wsdbm/User773, http://db.uwaterloo.ca/~galuc/wsdbm/User2875, http://db.uwaterloo.ca/~galuc/wsdbm/User16760, http://db.uwaterloo.ca/~galuc/wsdbm/User18715, http://db.uwaterloo.ca/~galuc/wsdbm/User3464, http://db.uwaterloo.ca/~galuc/wsdbm/User6720, http://db.uwaterloo.ca/~galuc/wsdbm/User2284, http://db.uwaterloo.ca/~galuc/wsdbm/User14651, http://db.uwaterloo.ca/~galuc/wsdbm/User19815, http://db.uwaterloo.ca/~galuc/wsdbm/User7817, http://db.uwaterloo.ca/~galuc/wsdbm/User2537, http://db.uwaterloo.ca/~galuc/wsdbm/User11008, http://db.uwaterloo.ca/~galuc/wsdbm/User12000, http://db.uwaterloo.ca/~galuc/wsdbm/User15792, http://db.uwaterloo.ca/~galuc/wsdbm/User13220, http://db.uwaterloo.ca/~galuc/wsdbm/User15309, http://db.uwaterloo.ca/~galuc/wsdbm/User14003, http://db.uwaterloo.ca/~galuc/wsdbm/User11268, http://db.uwaterloo.ca/~galuc/wsdbm/User10515, http://db.uwaterloo.ca/~galuc/wsdbm/User2582, http://db.uwaterloo.ca/~galuc/wsdbm/User3230, http://db.uwaterloo.ca/~galuc/wsdbm/User5164, http://db.uwaterloo.ca/~galuc/wsdbm/User13778, http://db.uwaterloo.ca/~galuc/wsdbm/User14209, http://db.uwaterloo.ca/~galuc/wsdbm/User16789, http://db.uwaterloo.ca/~galuc/wsdbm/User5795, http://db.uwaterloo.ca/~galuc/wsdbm/User12656, http://db.uwaterloo.ca/~galuc/wsdbm/User13169, http://db.uwaterloo.ca/~galuc/wsdbm/User5994, http://db.uwaterloo.ca/~galuc/wsdbm/User5719, http://db.uwaterloo.ca/~galuc/wsdbm/User10266, http://db.uwaterloo.ca/~galuc/wsdbm/User6154, http://db.uwaterloo.ca/~galuc/wsdbm/User8984, http://db.uwaterloo.ca/~galuc/wsdbm/User13546, http://db.uwaterloo.ca/~galuc/wsdbm/User15171, http://db.uwaterloo.ca/~galuc/wsdbm/User4208, http://db.uwaterloo.ca/~galuc/wsdbm/User18914, http://db.uwaterloo.ca/~galuc/wsdbm/User19310, http://db.uwaterloo.ca/~galuc/wsdbm/User5606, http://db.uwaterloo.ca/~galuc/wsdbm/User3771, http://db.uwaterloo.ca/~galuc/wsdbm/User6653, http://db.uwaterloo.ca/~galuc/wsdbm/User16271]"
81,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9679, http://db.uwaterloo.ca/~galuc/wsdbm/User9886, http://db.uwaterloo.ca/~galuc/wsdbm/User11719, http://db.uwaterloo.ca/~galuc/wsdbm/User19938, http://db.uwaterloo.ca/~galuc/wsdbm/User14940, http://db.uwaterloo.ca/~galuc/wsdbm/User839, http://db.uwaterloo.ca/~galuc/wsdbm/User7806, http://db.uwaterloo.ca/~galuc/wsdbm/User2007, http://db.uwaterloo.ca/~galuc/wsdbm/User4029, http://db.uwaterloo.ca/~galuc/wsdbm/User10650, http://db.uwaterloo.ca/~galuc/wsdbm/User1786]"
82,[]
83,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11784, http://db.uwaterloo.ca/~galuc/wsdbm/User933, http://db.uwaterloo.ca/~galuc/wsdbm/User13024, http://db.uwaterloo.ca/~galuc/wsdbm/User19070, http://db.uwaterloo.ca/~galuc/wsdbm/User19416, http://db.uwaterloo.ca/~galuc/wsdbm/User9775, http://db.uwaterloo.ca/~galuc/wsdbm/User15974, http://db.uwaterloo.ca/~galuc/wsdbm/User10315, http://db.uwaterloo.ca/~galuc/wsdbm/User17355, http://db.uwaterloo.ca/~galuc/wsdbm/User13972, http://db.uwaterloo.ca/~galuc/wsdbm/User18363, http://db.uwaterloo.ca/~galuc/wsdbm/User13884, http://db.uwaterloo.ca/~galuc/wsdbm/User14555]"
84,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9970, http://db.uwaterloo.ca/~galuc/wsdbm/User10729, http://db.uwaterloo.ca/~galuc/wsdbm/User12580, http://db.uwaterloo.ca/~galuc/wsdbm/User6994, http://db.uwaterloo.ca/~galuc/wsdbm/User3940, http://db.uwaterloo.ca/~galuc/wsdbm/User14508, http://db.uwaterloo.ca/~galuc/wsdbm/User13989, http://db.uwaterloo.ca/~galuc/wsdbm/User6163, http://db.uwaterloo.ca/~galuc/wsdbm/User4153, http://db.uwaterloo.ca/~galuc/wsdbm/User4701, http://db.uwaterloo.ca/~galuc/wsdbm/User101, http://db.uwaterloo.ca/~galuc/wsdbm/User15914, http://db.uwaterloo.ca/~galuc/wsdbm/User14656, http://db.uwaterloo.ca/~galuc/wsdbm/User3906, http://db.uwaterloo.ca/~galuc/wsdbm/User3565, http://db.uwaterloo.ca/~galuc/wsdbm/User3609, http://db.uwaterloo.ca/~galuc/wsdbm/User10047, http://db.uwaterloo.ca/~galuc/wsdbm/User3390, http://db.uwaterloo.ca/~galuc/wsdbm/User14975]"
85,[]
86,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10981, http://db.uwaterloo.ca/~galuc/wsdbm/User5705, http://db.uwaterloo.ca/~galuc/wsdbm/User4938, http://db.uwaterloo.ca/~galuc/wsdbm/User3262, http://db.uwaterloo.ca/~galuc/wsdbm/User18953, http://db.uwaterloo.ca/~galuc/wsdbm/User3648, http://db.uwaterloo.ca/~galuc/wsdbm/User797, http://db.uwaterloo.ca/~galuc/wsdbm/User14827, http://db.uwaterloo.ca/~galuc/wsdbm/User10270, http://db.uwaterloo.ca/~galuc/wsdbm/User4716, http://db.uwaterloo.ca/~galuc/wsdbm/User6186, http://db.uwaterloo.ca/~galuc/wsdbm/User15306, http://db.uwaterloo.ca/~galuc/wsdbm/User12623, http://db.uwaterloo.ca/~galuc/wsdbm/User4863, http://db.uwaterloo.ca/~galuc/wsdbm/User3006, http://db.uwaterloo.ca/~galuc/wsdbm/User19593]"
87,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12765, http://db.uwaterloo.ca/~galuc/wsdbm/User4056, http://db.uwaterloo.ca/~galuc/wsdbm/User1371, http://db.uwaterloo.ca/~galuc/wsdbm/User10915, http://db.uwaterloo.ca/~galuc/wsdbm/User2885, http://db.uwaterloo.ca/~galuc/wsdbm/User1463, http://db.uwaterloo.ca/~galuc/wsdbm/User19996, http://db.uwaterloo.ca/~galuc/wsdbm/User14599, http://db.uwaterloo.ca/~galuc/wsdbm/User2943, http://db.uwaterloo.ca/~galuc/wsdbm/User1291, http://db.uwaterloo.ca/~galuc/wsdbm/User13169, http://db.uwaterloo.ca/~galuc/wsdbm/User16575, http://db.uwaterloo.ca/~galuc/wsdbm/User11230, http://db.uwaterloo.ca/~galuc/wsdbm/User18482, http://db.uwaterloo.ca/~galuc/wsdbm/User1965, http://db.uwaterloo.ca/~galuc/wsdbm/User2359, http://db.uwaterloo.ca/~galuc/wsdbm/User16883, http://db.uwaterloo.ca/~galuc/wsdbm/User6977, http://db.uwaterloo.ca/~galuc/wsdbm/User15434, http://db.uwaterloo.ca/~galuc/wsdbm/User10059, http://db.uwaterloo.ca/~galuc/wsdbm/User4853, http://db.uwaterloo.ca/~galuc/wsdbm/User14918, http://db.uwaterloo.ca/~galuc/wsdbm/User131, http://db.uwaterloo.ca/~galuc/wsdbm/User18866]"
88,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9149, http://db.uwaterloo.ca/~galuc/wsdbm/User1221, http://db.uwaterloo.ca/~galuc/wsdbm/User18121, http://db.uwaterloo.ca/~galuc/wsdbm/User11539, http://db.uwaterloo.ca/~galuc/wsdbm/User13815, http://db.uwaterloo.ca/~galuc/wsdbm/User8247, http://db.uwaterloo.ca/~galuc/wsdbm/User428, http://db.uwaterloo.ca/~galuc/wsdbm/User6048, http://db.uwaterloo.ca/~galuc/wsdbm/User6120, http://db.uwaterloo.ca/~galuc/wsdbm/User12009, http://db.uwaterloo.ca/~galuc/wsdbm/User10950, http://db.uwaterloo.ca/~galuc/wsdbm/User14796, http://db.uwaterloo.ca/~galuc/wsdbm/User2827, http://db.uwaterloo.ca/~galuc/wsdbm/User6736, http://db.uwaterloo.ca/~galuc/wsdbm/User9804, http://db.uwaterloo.ca/~galuc/wsdbm/User12496, http://db.uwaterloo.ca/~galuc/wsdbm/User17834]"
89,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7985, http://db.uwaterloo.ca/~galuc/wsdbm/User16016, http://db.uwaterloo.ca/~galuc/wsdbm/User18640, http://db.uwaterloo.ca/~galuc/wsdbm/User12517, http://db.uwaterloo.ca/~galuc/wsdbm/User13787, http://db.uwaterloo.ca/~galuc/wsdbm/User4418, http://db.uwaterloo.ca/~galuc/wsdbm/User8291, http://db.uwaterloo.ca/~galuc/wsdbm/User6613, http://db.uwaterloo.ca/~galuc/wsdbm/User17615, http://db.uwaterloo.ca/~galuc/wsdbm/User2420, http://db.uwaterloo.ca/~galuc/wsdbm/User12385, http://db.uwaterloo.ca/~galuc/wsdbm/User3035, http://db.uwaterloo.ca/~galuc/wsdbm/User11096, http://db.uwaterloo.ca/~galuc/wsdbm/User10060]"
90,[]
91,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16484, http://db.uwaterloo.ca/~galuc/wsdbm/User15690, http://db.uwaterloo.ca/~galuc/wsdbm/User1115, http://db.uwaterloo.ca/~galuc/wsdbm/User600, http://db.uwaterloo.ca/~galuc/wsdbm/User16840, http://db.uwaterloo.ca/~galuc/wsdbm/User9196, http://db.uwaterloo.ca/~galuc/wsdbm/User3072, http://db.uwaterloo.ca/~galuc/wsdbm/User19872, http://db.uwaterloo.ca/~galuc/wsdbm/User16373, http://db.uwaterloo.ca/~galuc/wsdbm/User1198, http://db.uwaterloo.ca/~galuc/wsdbm/User3671, http://db.uwaterloo.ca/~galuc/wsdbm/User8929]"
92,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10250, http://db.uwaterloo.ca/~galuc/wsdbm/User16893, http://db.uwaterloo.ca/~galuc/wsdbm/User2823, http://db.uwaterloo.ca/~galuc/wsdbm/User16964, http://db.uwaterloo.ca/~galuc/wsdbm/User6130, http://db.uwaterloo.ca/~galuc/wsdbm/User7187, http://db.uwaterloo.ca/~galuc/wsdbm/User11696, http://db.uwaterloo.ca/~galuc/wsdbm/User1680]"
93,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5250, http://db.uwaterloo.ca/~galuc/wsdbm/User7271, http://db.uwaterloo.ca/~galuc/wsdbm/User17333, http://db.uwaterloo.ca/~galuc/wsdbm/User968, http://db.uwaterloo.ca/~galuc/wsdbm/User18795, http://db.uwaterloo.ca/~galuc/wsdbm/User5222, http://db.uwaterloo.ca/~galuc/wsdbm/User11946, http://db.uwaterloo.ca/~galuc/wsdbm/User12589, http://db.uwaterloo.ca/~galuc/wsdbm/User603, http://db.uwaterloo.ca/~galuc/wsdbm/User19666, http://db.uwaterloo.ca/~galuc/wsdbm/User13895, http://db.uwaterloo.ca/~galuc/wsdbm/User2422, http://db.uwaterloo.ca/~galuc/wsdbm/User16817, http://db.uwaterloo.ca/~galuc/wsdbm/User19312, http://db.uwaterloo.ca/~galuc/wsdbm/User8129, http://db.uwaterloo.ca/~galuc/wsdbm/User12955, http://db.uwaterloo.ca/~galuc/wsdbm/User8733, http://db.uwaterloo.ca/~galuc/wsdbm/User18695, http://db.uwaterloo.ca/~galuc/wsdbm/User9274, http://db.uwaterloo.ca/~galuc/wsdbm/User11429, http://db.uwaterloo.ca/~galuc/wsdbm/User14765, http://db.uwaterloo.ca/~galuc/wsdbm/User16752, http://db.uwaterloo.ca/~galuc/wsdbm/User18222, http://db.uwaterloo.ca/~galuc/wsdbm/User9455, http://db.uwaterloo.ca/~galuc/wsdbm/User4349, http://db.uwaterloo.ca/~galuc/wsdbm/User17987, http://db.uwaterloo.ca/~galuc/wsdbm/User4423, http://db.uwaterloo.ca/~galuc/wsdbm/User13213, http://db.uwaterloo.ca/~galuc/wsdbm/User9514, http://db.uwaterloo.ca/~galuc/wsdbm/User18788, http://db.uwaterloo.ca/~galuc/wsdbm/User13798, http://db.uwaterloo.ca/~galuc/wsdbm/User15763, http://db.uwaterloo.ca/~galuc/wsdbm/User17465, http://db.uwaterloo.ca/~galuc/wsdbm/User8064]"
94,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10731, http://db.uwaterloo.ca/~galuc/wsdbm/User6071, http://db.uwaterloo.ca/~galuc/wsdbm/User932, http://db.uwaterloo.ca/~galuc/wsdbm/User10971, http://db.uwaterloo.ca/~galuc/wsdbm/User6911, http://db.uwaterloo.ca/~galuc/wsdbm/User12096, http://db.uwaterloo.ca/~galuc/wsdbm/User8160, http://db.uwaterloo.ca/~galuc/wsdbm/User17423, http://db.uwaterloo.ca/~galuc/wsdbm/User1402, http://db.uwaterloo.ca/~galuc/wsdbm/User18635, http://db.uwaterloo.ca/~galuc/wsdbm/User19899, http://db.uwaterloo.ca/~galuc/wsdbm/User17110, http://db.uwaterloo.ca/~galuc/wsdbm/User4803, http://db.uwaterloo.ca/~galuc/wsdbm/User6657, http://db.uwaterloo.ca/~galuc/wsdbm/User13663, http://db.uwaterloo.ca/~galuc/wsdbm/User3394, http://db.uwaterloo.ca/~galuc/wsdbm/User13343]"
95,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3157, http://db.uwaterloo.ca/~galuc/wsdbm/User14545, http://db.uwaterloo.ca/~galuc/wsdbm/User14664, http://db.uwaterloo.ca/~galuc/wsdbm/User19128, http://db.uwaterloo.ca/~galuc/wsdbm/User5178, http://db.uwaterloo.ca/~galuc/wsdbm/User11209, http://db.uwaterloo.ca/~galuc/wsdbm/User8644, http://db.uwaterloo.ca/~galuc/wsdbm/User16300, http://db.uwaterloo.ca/~galuc/wsdbm/User6979, http://db.uwaterloo.ca/~galuc/wsdbm/User19190, http://db.uwaterloo.ca/~galuc/wsdbm/User1573, http://db.uwaterloo.ca/~galuc/wsdbm/User19767, http://db.uwaterloo.ca/~galuc/wsdbm/User18115, http://db.uwaterloo.ca/~galuc/wsdbm/User4540, http://db.uwaterloo.ca/~galuc/wsdbm/User17915, http://db.uwaterloo.ca/~galuc/wsdbm/User19265]"
96,[]
97,[http://db.uwaterloo.ca/~galuc/wsdbm/User17146]
