Query,Result
58,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12561, http://db.uwaterloo.ca/~galuc/wsdbm/User15605, http://db.uwaterloo.ca/~galuc/wsdbm/User10179, http://db.uwaterloo.ca/~galuc/wsdbm/User3994, http://db.uwaterloo.ca/~galuc/wsdbm/User16858, http://db.uwaterloo.ca/~galuc/wsdbm/User9500, http://db.uwaterloo.ca/~galuc/wsdbm/User8729, http://db.uwaterloo.ca/~galuc/wsdbm/User7702, http://db.uwaterloo.ca/~galuc/wsdbm/User14136, http://db.uwaterloo.ca/~galuc/wsdbm/User8161, http://db.uwaterloo.ca/~galuc/wsdbm/User2101, http://db.uwaterloo.ca/~galuc/wsdbm/User10237, http://db.uwaterloo.ca/~galuc/wsdbm/User2379, http://db.uwaterloo.ca/~galuc/wsdbm/User9348, http://db.uwaterloo.ca/~galuc/wsdbm/User19851, http://db.uwaterloo.ca/~galuc/wsdbm/User18449, http://db.uwaterloo.ca/~galuc/wsdbm/User17844, http://db.uwaterloo.ca/~galuc/wsdbm/User9428, http://db.uwaterloo.ca/~galuc/wsdbm/User18630, http://db.uwaterloo.ca/~galuc/wsdbm/User15549, http://db.uwaterloo.ca/~galuc/wsdbm/User8577, http://db.uwaterloo.ca/~galuc/wsdbm/User16414, http://db.uwaterloo.ca/~galuc/wsdbm/User18513, http://db.uwaterloo.ca/~galuc/wsdbm/User4375, http://db.uwaterloo.ca/~galuc/wsdbm/User3870, http://db.uwaterloo.ca/~galuc/wsdbm/User18079, http://db.uwaterloo.ca/~galuc/wsdbm/User15606, http://db.uwaterloo.ca/~galuc/wsdbm/User16827, http://db.uwaterloo.ca/~galuc/wsdbm/User1097, http://db.uwaterloo.ca/~galuc/wsdbm/User7103, http://db.uwaterloo.ca/~galuc/wsdbm/User16319, http://db.uwaterloo.ca/~galuc/wsdbm/User7315, http://db.uwaterloo.ca/~galuc/wsdbm/User15761, http://db.uwaterloo.ca/~galuc/wsdbm/User15839, http://db.uwaterloo.ca/~galuc/wsdbm/User15205, http://db.uwaterloo.ca/~galuc/wsdbm/User4915, http://db.uwaterloo.ca/~galuc/wsdbm/User12526, http://db.uwaterloo.ca/~galuc/wsdbm/User3351, http://db.uwaterloo.ca/~galuc/wsdbm/User4555, http://db.uwaterloo.ca/~galuc/wsdbm/User13216, http://db.uwaterloo.ca/~galuc/wsdbm/User2772, http://db.uwaterloo.ca/~galuc/wsdbm/User642, http://db.uwaterloo.ca/~galuc/wsdbm/User7234, http://db.uwaterloo.ca/~galuc/wsdbm/User4541, http://db.uwaterloo.ca/~galuc/wsdbm/User19211, http://db.uwaterloo.ca/~galuc/wsdbm/User18756, http://db.uwaterloo.ca/~galuc/wsdbm/User5284, http://db.uwaterloo.ca/~galuc/wsdbm/User13225, http://db.uwaterloo.ca/~galuc/wsdbm/User12759, http://db.uwaterloo.ca/~galuc/wsdbm/User6554, http://db.uwaterloo.ca/~galuc/wsdbm/User2130, http://db.uwaterloo.ca/~galuc/wsdbm/User2752, http://db.uwaterloo.ca/~galuc/wsdbm/User18950, http://db.uwaterloo.ca/~galuc/wsdbm/User6723, http://db.uwaterloo.ca/~galuc/wsdbm/User10152, http://db.uwaterloo.ca/~galuc/wsdbm/User8838, http://db.uwaterloo.ca/~galuc/wsdbm/User4009, http://db.uwaterloo.ca/~galuc/wsdbm/User8979, http://db.uwaterloo.ca/~galuc/wsdbm/User15579, http://db.uwaterloo.ca/~galuc/wsdbm/User1719, http://db.uwaterloo.ca/~galuc/wsdbm/User8224, http://db.uwaterloo.ca/~galuc/wsdbm/User5751, http://db.uwaterloo.ca/~galuc/wsdbm/User2031, http://db.uwaterloo.ca/~galuc/wsdbm/User12017, http://db.uwaterloo.ca/~galuc/wsdbm/User6553, http://db.uwaterloo.ca/~galuc/wsdbm/User13304, http://db.uwaterloo.ca/~galuc/wsdbm/User6618, http://db.uwaterloo.ca/~galuc/wsdbm/User9209, http://db.uwaterloo.ca/~galuc/wsdbm/User8017, http://db.uwaterloo.ca/~galuc/wsdbm/User7517, http://db.uwaterloo.ca/~galuc/wsdbm/User7240, http://db.uwaterloo.ca/~galuc/wsdbm/User6059, http://db.uwaterloo.ca/~galuc/wsdbm/User13090, http://db.uwaterloo.ca/~galuc/wsdbm/User9361, http://db.uwaterloo.ca/~galuc/wsdbm/User2079, http://db.uwaterloo.ca/~galuc/wsdbm/User14871, http://db.uwaterloo.ca/~galuc/wsdbm/User17564, http://db.uwaterloo.ca/~galuc/wsdbm/User16846, http://db.uwaterloo.ca/~galuc/wsdbm/User15659, http://db.uwaterloo.ca/~galuc/wsdbm/User14431, http://db.uwaterloo.ca/~galuc/wsdbm/User19400, http://db.uwaterloo.ca/~galuc/wsdbm/User2725, http://db.uwaterloo.ca/~galuc/wsdbm/User6955, http://db.uwaterloo.ca/~galuc/wsdbm/User10329, http://db.uwaterloo.ca/~galuc/wsdbm/User6096, http://db.uwaterloo.ca/~galuc/wsdbm/User12200, http://db.uwaterloo.ca/~galuc/wsdbm/User15083, http://db.uwaterloo.ca/~galuc/wsdbm/User3169, http://db.uwaterloo.ca/~galuc/wsdbm/User354, http://db.uwaterloo.ca/~galuc/wsdbm/User5295, http://db.uwaterloo.ca/~galuc/wsdbm/User2249]"
59,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8503, http://db.uwaterloo.ca/~galuc/wsdbm/User1356, http://db.uwaterloo.ca/~galuc/wsdbm/User2928, http://db.uwaterloo.ca/~galuc/wsdbm/User15609, http://db.uwaterloo.ca/~galuc/wsdbm/User8700, http://db.uwaterloo.ca/~galuc/wsdbm/User8905, http://db.uwaterloo.ca/~galuc/wsdbm/User10737]"
60,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12827, http://db.uwaterloo.ca/~galuc/wsdbm/User6931, http://db.uwaterloo.ca/~galuc/wsdbm/User15778, http://db.uwaterloo.ca/~galuc/wsdbm/User6293, http://db.uwaterloo.ca/~galuc/wsdbm/User5688, http://db.uwaterloo.ca/~galuc/wsdbm/User6787, http://db.uwaterloo.ca/~galuc/wsdbm/User15782, http://db.uwaterloo.ca/~galuc/wsdbm/User2980, http://db.uwaterloo.ca/~galuc/wsdbm/User7254, http://db.uwaterloo.ca/~galuc/wsdbm/User9136, http://db.uwaterloo.ca/~galuc/wsdbm/User6865, http://db.uwaterloo.ca/~galuc/wsdbm/User13816, http://db.uwaterloo.ca/~galuc/wsdbm/User1479, http://db.uwaterloo.ca/~galuc/wsdbm/User16819, http://db.uwaterloo.ca/~galuc/wsdbm/User18833, http://db.uwaterloo.ca/~galuc/wsdbm/User10941, http://db.uwaterloo.ca/~galuc/wsdbm/User3842, http://db.uwaterloo.ca/~galuc/wsdbm/User3539, http://db.uwaterloo.ca/~galuc/wsdbm/User3495, http://db.uwaterloo.ca/~galuc/wsdbm/User10424, http://db.uwaterloo.ca/~galuc/wsdbm/User12860, http://db.uwaterloo.ca/~galuc/wsdbm/User4049]"
61,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4597, http://db.uwaterloo.ca/~galuc/wsdbm/User15870]"
62,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11741, http://db.uwaterloo.ca/~galuc/wsdbm/User9998, http://db.uwaterloo.ca/~galuc/wsdbm/User14487, http://db.uwaterloo.ca/~galuc/wsdbm/User7507, http://db.uwaterloo.ca/~galuc/wsdbm/User5049]"
63,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13266, http://db.uwaterloo.ca/~galuc/wsdbm/User17037, http://db.uwaterloo.ca/~galuc/wsdbm/User19550, http://db.uwaterloo.ca/~galuc/wsdbm/User3170]"
64,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7163, http://db.uwaterloo.ca/~galuc/wsdbm/User11265, http://db.uwaterloo.ca/~galuc/wsdbm/User15970, http://db.uwaterloo.ca/~galuc/wsdbm/User8954, http://db.uwaterloo.ca/~galuc/wsdbm/User7485, http://db.uwaterloo.ca/~galuc/wsdbm/User2572, http://db.uwaterloo.ca/~galuc/wsdbm/User19736, http://db.uwaterloo.ca/~galuc/wsdbm/User14899, http://db.uwaterloo.ca/~galuc/wsdbm/User3876, http://db.uwaterloo.ca/~galuc/wsdbm/User2654, http://db.uwaterloo.ca/~galuc/wsdbm/User8741, http://db.uwaterloo.ca/~galuc/wsdbm/User17302, http://db.uwaterloo.ca/~galuc/wsdbm/User14971, http://db.uwaterloo.ca/~galuc/wsdbm/User8698, http://db.uwaterloo.ca/~galuc/wsdbm/User3445, http://db.uwaterloo.ca/~galuc/wsdbm/User1179, http://db.uwaterloo.ca/~galuc/wsdbm/User2994, http://db.uwaterloo.ca/~galuc/wsdbm/User14229, http://db.uwaterloo.ca/~galuc/wsdbm/User2345, http://db.uwaterloo.ca/~galuc/wsdbm/User3518, http://db.uwaterloo.ca/~galuc/wsdbm/User15240, http://db.uwaterloo.ca/~galuc/wsdbm/User14978, http://db.uwaterloo.ca/~galuc/wsdbm/User19525, http://db.uwaterloo.ca/~galuc/wsdbm/User5392, http://db.uwaterloo.ca/~galuc/wsdbm/User311, http://db.uwaterloo.ca/~galuc/wsdbm/User18385, http://db.uwaterloo.ca/~galuc/wsdbm/User9283, http://db.uwaterloo.ca/~galuc/wsdbm/User17283, http://db.uwaterloo.ca/~galuc/wsdbm/User2443, http://db.uwaterloo.ca/~galuc/wsdbm/User1381, http://db.uwaterloo.ca/~galuc/wsdbm/User14648, http://db.uwaterloo.ca/~galuc/wsdbm/User1002, http://db.uwaterloo.ca/~galuc/wsdbm/User14665, http://db.uwaterloo.ca/~galuc/wsdbm/User12141, http://db.uwaterloo.ca/~galuc/wsdbm/User451, http://db.uwaterloo.ca/~galuc/wsdbm/User6749, http://db.uwaterloo.ca/~galuc/wsdbm/User12047, http://db.uwaterloo.ca/~galuc/wsdbm/User18040, http://db.uwaterloo.ca/~galuc/wsdbm/User6636, http://db.uwaterloo.ca/~galuc/wsdbm/User14337, http://db.uwaterloo.ca/~galuc/wsdbm/User18682, http://db.uwaterloo.ca/~galuc/wsdbm/User18394, http://db.uwaterloo.ca/~galuc/wsdbm/User17098, http://db.uwaterloo.ca/~galuc/wsdbm/User1015, http://db.uwaterloo.ca/~galuc/wsdbm/User9050, http://db.uwaterloo.ca/~galuc/wsdbm/User10715, http://db.uwaterloo.ca/~galuc/wsdbm/User10612, http://db.uwaterloo.ca/~galuc/wsdbm/User8038, http://db.uwaterloo.ca/~galuc/wsdbm/User8916, http://db.uwaterloo.ca/~galuc/wsdbm/User13610, http://db.uwaterloo.ca/~galuc/wsdbm/User7209, http://db.uwaterloo.ca/~galuc/wsdbm/User12106, http://db.uwaterloo.ca/~galuc/wsdbm/User5857, http://db.uwaterloo.ca/~galuc/wsdbm/User11958]"
65,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18349, http://db.uwaterloo.ca/~galuc/wsdbm/User454]"
66,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18002, http://db.uwaterloo.ca/~galuc/wsdbm/User17064, http://db.uwaterloo.ca/~galuc/wsdbm/User8534]"
67,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2767, http://db.uwaterloo.ca/~galuc/wsdbm/User8346, http://db.uwaterloo.ca/~galuc/wsdbm/User1909, http://db.uwaterloo.ca/~galuc/wsdbm/User9567, http://db.uwaterloo.ca/~galuc/wsdbm/User146, http://db.uwaterloo.ca/~galuc/wsdbm/User1171]"
68,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5315, http://db.uwaterloo.ca/~galuc/wsdbm/User13185, http://db.uwaterloo.ca/~galuc/wsdbm/User5111, http://db.uwaterloo.ca/~galuc/wsdbm/User10133]"
69,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1829, http://db.uwaterloo.ca/~galuc/wsdbm/User13938, http://db.uwaterloo.ca/~galuc/wsdbm/User2035, http://db.uwaterloo.ca/~galuc/wsdbm/User7650, http://db.uwaterloo.ca/~galuc/wsdbm/User4472, http://db.uwaterloo.ca/~galuc/wsdbm/User5916, http://db.uwaterloo.ca/~galuc/wsdbm/User1033, http://db.uwaterloo.ca/~galuc/wsdbm/User9147, http://db.uwaterloo.ca/~galuc/wsdbm/User18785]"
70,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5547, http://db.uwaterloo.ca/~galuc/wsdbm/User17666, http://db.uwaterloo.ca/~galuc/wsdbm/User3944, http://db.uwaterloo.ca/~galuc/wsdbm/User19855, http://db.uwaterloo.ca/~galuc/wsdbm/User7146, http://db.uwaterloo.ca/~galuc/wsdbm/User3795, http://db.uwaterloo.ca/~galuc/wsdbm/User1366, http://db.uwaterloo.ca/~galuc/wsdbm/User12618, http://db.uwaterloo.ca/~galuc/wsdbm/User16500, http://db.uwaterloo.ca/~galuc/wsdbm/User3958, http://db.uwaterloo.ca/~galuc/wsdbm/User19302, http://db.uwaterloo.ca/~galuc/wsdbm/User9522]"
71,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14350, http://db.uwaterloo.ca/~galuc/wsdbm/User16587, http://db.uwaterloo.ca/~galuc/wsdbm/User12601, http://db.uwaterloo.ca/~galuc/wsdbm/User15239, http://db.uwaterloo.ca/~galuc/wsdbm/User8177]"
72,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17821, http://db.uwaterloo.ca/~galuc/wsdbm/User5767, http://db.uwaterloo.ca/~galuc/wsdbm/User18318, http://db.uwaterloo.ca/~galuc/wsdbm/User3711, http://db.uwaterloo.ca/~galuc/wsdbm/User11460, http://db.uwaterloo.ca/~galuc/wsdbm/User19919]"
73,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9000, http://db.uwaterloo.ca/~galuc/wsdbm/User16666, http://db.uwaterloo.ca/~galuc/wsdbm/User14192, http://db.uwaterloo.ca/~galuc/wsdbm/User19437, http://db.uwaterloo.ca/~galuc/wsdbm/User14015, http://db.uwaterloo.ca/~galuc/wsdbm/User18796, http://db.uwaterloo.ca/~galuc/wsdbm/User17849, http://db.uwaterloo.ca/~galuc/wsdbm/User4158, http://db.uwaterloo.ca/~galuc/wsdbm/User3453, http://db.uwaterloo.ca/~galuc/wsdbm/User1876, http://db.uwaterloo.ca/~galuc/wsdbm/User13937, http://db.uwaterloo.ca/~galuc/wsdbm/User9005]"
74,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4120, http://db.uwaterloo.ca/~galuc/wsdbm/User2811]"
75,"[http://db.uwaterloo.ca/~galuc/wsdbm/User56, http://db.uwaterloo.ca/~galuc/wsdbm/User9003]"
76,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1940, http://db.uwaterloo.ca/~galuc/wsdbm/User15327, http://db.uwaterloo.ca/~galuc/wsdbm/User10011, http://db.uwaterloo.ca/~galuc/wsdbm/User18838, http://db.uwaterloo.ca/~galuc/wsdbm/User15638, http://db.uwaterloo.ca/~galuc/wsdbm/User18924, http://db.uwaterloo.ca/~galuc/wsdbm/User4046, http://db.uwaterloo.ca/~galuc/wsdbm/User5375, http://db.uwaterloo.ca/~galuc/wsdbm/User918, http://db.uwaterloo.ca/~galuc/wsdbm/User19500, http://db.uwaterloo.ca/~galuc/wsdbm/User9718, http://db.uwaterloo.ca/~galuc/wsdbm/User8583, http://db.uwaterloo.ca/~galuc/wsdbm/User12879, http://db.uwaterloo.ca/~galuc/wsdbm/User8661]"
77,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19928, http://db.uwaterloo.ca/~galuc/wsdbm/User16952, http://db.uwaterloo.ca/~galuc/wsdbm/User14577, http://db.uwaterloo.ca/~galuc/wsdbm/User456, http://db.uwaterloo.ca/~galuc/wsdbm/User17907, http://db.uwaterloo.ca/~galuc/wsdbm/User1907, http://db.uwaterloo.ca/~galuc/wsdbm/User14285]"
78,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6685, http://db.uwaterloo.ca/~galuc/wsdbm/User4967, http://db.uwaterloo.ca/~galuc/wsdbm/User14069, http://db.uwaterloo.ca/~galuc/wsdbm/User18565, http://db.uwaterloo.ca/~galuc/wsdbm/User19000]"
79,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17295, http://db.uwaterloo.ca/~galuc/wsdbm/User19068, http://db.uwaterloo.ca/~galuc/wsdbm/User16784, http://db.uwaterloo.ca/~galuc/wsdbm/User10050, http://db.uwaterloo.ca/~galuc/wsdbm/User2959]"
80,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9791, http://db.uwaterloo.ca/~galuc/wsdbm/User7601, http://db.uwaterloo.ca/~galuc/wsdbm/User2140]"
81,[http://db.uwaterloo.ca/~galuc/wsdbm/User11672]
82,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1638, http://db.uwaterloo.ca/~galuc/wsdbm/User18566, http://db.uwaterloo.ca/~galuc/wsdbm/User10602, http://db.uwaterloo.ca/~galuc/wsdbm/User19062, http://db.uwaterloo.ca/~galuc/wsdbm/User6460]"
83,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18611, http://db.uwaterloo.ca/~galuc/wsdbm/User11662, http://db.uwaterloo.ca/~galuc/wsdbm/User13495, http://db.uwaterloo.ca/~galuc/wsdbm/User15277, http://db.uwaterloo.ca/~galuc/wsdbm/User10496, http://db.uwaterloo.ca/~galuc/wsdbm/User16779]"
84,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15127, http://db.uwaterloo.ca/~galuc/wsdbm/User4478]"
85,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19243, http://db.uwaterloo.ca/~galuc/wsdbm/User1712, http://db.uwaterloo.ca/~galuc/wsdbm/User12398, http://db.uwaterloo.ca/~galuc/wsdbm/User11730, http://db.uwaterloo.ca/~galuc/wsdbm/User12934, http://db.uwaterloo.ca/~galuc/wsdbm/User6154, http://db.uwaterloo.ca/~galuc/wsdbm/User17276]"
86,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1132, http://db.uwaterloo.ca/~galuc/wsdbm/User18873, http://db.uwaterloo.ca/~galuc/wsdbm/User2607, http://db.uwaterloo.ca/~galuc/wsdbm/User15066, http://db.uwaterloo.ca/~galuc/wsdbm/User19027, http://db.uwaterloo.ca/~galuc/wsdbm/User18190]"
87,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1940, http://db.uwaterloo.ca/~galuc/wsdbm/User15327, http://db.uwaterloo.ca/~galuc/wsdbm/User10011, http://db.uwaterloo.ca/~galuc/wsdbm/User18838, http://db.uwaterloo.ca/~galuc/wsdbm/User15638, http://db.uwaterloo.ca/~galuc/wsdbm/User18924, http://db.uwaterloo.ca/~galuc/wsdbm/User4046, http://db.uwaterloo.ca/~galuc/wsdbm/User5375, http://db.uwaterloo.ca/~galuc/wsdbm/User918, http://db.uwaterloo.ca/~galuc/wsdbm/User19500, http://db.uwaterloo.ca/~galuc/wsdbm/User9718, http://db.uwaterloo.ca/~galuc/wsdbm/User8583, http://db.uwaterloo.ca/~galuc/wsdbm/User12879, http://db.uwaterloo.ca/~galuc/wsdbm/User8661]"
88,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9791, http://db.uwaterloo.ca/~galuc/wsdbm/User7601, http://db.uwaterloo.ca/~galuc/wsdbm/User2140]"
89,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14778, http://db.uwaterloo.ca/~galuc/wsdbm/User18983]"
90,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10164, http://db.uwaterloo.ca/~galuc/wsdbm/User1264, http://db.uwaterloo.ca/~galuc/wsdbm/User7072, http://db.uwaterloo.ca/~galuc/wsdbm/User5911, http://db.uwaterloo.ca/~galuc/wsdbm/User11754]"
91,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19170, http://db.uwaterloo.ca/~galuc/wsdbm/User14013, http://db.uwaterloo.ca/~galuc/wsdbm/User14052]"
92,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5371, http://db.uwaterloo.ca/~galuc/wsdbm/User16218, http://db.uwaterloo.ca/~galuc/wsdbm/User13908, http://db.uwaterloo.ca/~galuc/wsdbm/User107, http://db.uwaterloo.ca/~galuc/wsdbm/User4610, http://db.uwaterloo.ca/~galuc/wsdbm/User11747, http://db.uwaterloo.ca/~galuc/wsdbm/User15114, http://db.uwaterloo.ca/~galuc/wsdbm/User3534, http://db.uwaterloo.ca/~galuc/wsdbm/User11127, http://db.uwaterloo.ca/~galuc/wsdbm/User247, http://db.uwaterloo.ca/~galuc/wsdbm/User18143, http://db.uwaterloo.ca/~galuc/wsdbm/User6606, http://db.uwaterloo.ca/~galuc/wsdbm/User3971, http://db.uwaterloo.ca/~galuc/wsdbm/User19890, http://db.uwaterloo.ca/~galuc/wsdbm/User7117, http://db.uwaterloo.ca/~galuc/wsdbm/User15335, http://db.uwaterloo.ca/~galuc/wsdbm/User13883, http://db.uwaterloo.ca/~galuc/wsdbm/User15656]"
93,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8848, http://db.uwaterloo.ca/~galuc/wsdbm/User16254, http://db.uwaterloo.ca/~galuc/wsdbm/User17232]"
94,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1638, http://db.uwaterloo.ca/~galuc/wsdbm/User18566, http://db.uwaterloo.ca/~galuc/wsdbm/User10602, http://db.uwaterloo.ca/~galuc/wsdbm/User19062, http://db.uwaterloo.ca/~galuc/wsdbm/User6460]"
95,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13431, http://db.uwaterloo.ca/~galuc/wsdbm/User17923, http://db.uwaterloo.ca/~galuc/wsdbm/User5797, http://db.uwaterloo.ca/~galuc/wsdbm/User19469, http://db.uwaterloo.ca/~galuc/wsdbm/User11836, http://db.uwaterloo.ca/~galuc/wsdbm/User4150]"
96,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5507, http://db.uwaterloo.ca/~galuc/wsdbm/User7135, http://db.uwaterloo.ca/~galuc/wsdbm/User1481, http://db.uwaterloo.ca/~galuc/wsdbm/User7968, http://db.uwaterloo.ca/~galuc/wsdbm/User117]"
97,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10472, http://db.uwaterloo.ca/~galuc/wsdbm/User501, http://db.uwaterloo.ca/~galuc/wsdbm/User15904, http://db.uwaterloo.ca/~galuc/wsdbm/User13209, http://db.uwaterloo.ca/~galuc/wsdbm/User411, http://db.uwaterloo.ca/~galuc/wsdbm/User13298, http://db.uwaterloo.ca/~galuc/wsdbm/User2765, http://db.uwaterloo.ca/~galuc/wsdbm/User4462]"
98,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4597, http://db.uwaterloo.ca/~galuc/wsdbm/User15870]"
99,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13439, http://db.uwaterloo.ca/~galuc/wsdbm/User8245, http://db.uwaterloo.ca/~galuc/wsdbm/User15430, http://db.uwaterloo.ca/~galuc/wsdbm/User15093, http://db.uwaterloo.ca/~galuc/wsdbm/User11810, http://db.uwaterloo.ca/~galuc/wsdbm/User10687, http://db.uwaterloo.ca/~galuc/wsdbm/User17191, http://db.uwaterloo.ca/~galuc/wsdbm/User4756, http://db.uwaterloo.ca/~galuc/wsdbm/User10194, http://db.uwaterloo.ca/~galuc/wsdbm/User6296, http://db.uwaterloo.ca/~galuc/wsdbm/User8989, http://db.uwaterloo.ca/~galuc/wsdbm/User9626, http://db.uwaterloo.ca/~galuc/wsdbm/User2328, http://db.uwaterloo.ca/~galuc/wsdbm/User14926, http://db.uwaterloo.ca/~galuc/wsdbm/User15745, http://db.uwaterloo.ca/~galuc/wsdbm/User19066, http://db.uwaterloo.ca/~galuc/wsdbm/User16752, http://db.uwaterloo.ca/~galuc/wsdbm/User11743, http://db.uwaterloo.ca/~galuc/wsdbm/User10016, http://db.uwaterloo.ca/~galuc/wsdbm/User18712, http://db.uwaterloo.ca/~galuc/wsdbm/User5123, http://db.uwaterloo.ca/~galuc/wsdbm/User4545, http://db.uwaterloo.ca/~galuc/wsdbm/User13051]"
100,"[http://db.uwaterloo.ca/~galuc/wsdbm/User977, http://db.uwaterloo.ca/~galuc/wsdbm/User10320, http://db.uwaterloo.ca/~galuc/wsdbm/User2960, http://db.uwaterloo.ca/~galuc/wsdbm/User3643, http://db.uwaterloo.ca/~galuc/wsdbm/User2282, http://db.uwaterloo.ca/~galuc/wsdbm/User8581, http://db.uwaterloo.ca/~galuc/wsdbm/User4143, http://db.uwaterloo.ca/~galuc/wsdbm/User9623, http://db.uwaterloo.ca/~galuc/wsdbm/User17361, http://db.uwaterloo.ca/~galuc/wsdbm/User4390, http://db.uwaterloo.ca/~galuc/wsdbm/User7516]"
101,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1037, http://db.uwaterloo.ca/~galuc/wsdbm/User9407, http://db.uwaterloo.ca/~galuc/wsdbm/User4085, http://db.uwaterloo.ca/~galuc/wsdbm/User8118]"
102,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18380, http://db.uwaterloo.ca/~galuc/wsdbm/User3050, http://db.uwaterloo.ca/~galuc/wsdbm/User8648, http://db.uwaterloo.ca/~galuc/wsdbm/User13778, http://db.uwaterloo.ca/~galuc/wsdbm/User16165, http://db.uwaterloo.ca/~galuc/wsdbm/User378]"
103,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7061, http://db.uwaterloo.ca/~galuc/wsdbm/User7692, http://db.uwaterloo.ca/~galuc/wsdbm/User12448, http://db.uwaterloo.ca/~galuc/wsdbm/User1910, http://db.uwaterloo.ca/~galuc/wsdbm/User17847, http://db.uwaterloo.ca/~galuc/wsdbm/User1209]"
104,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6007, http://db.uwaterloo.ca/~galuc/wsdbm/User2302, http://db.uwaterloo.ca/~galuc/wsdbm/User7029, http://db.uwaterloo.ca/~galuc/wsdbm/User15795, http://db.uwaterloo.ca/~galuc/wsdbm/User18160]"
105,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13266, http://db.uwaterloo.ca/~galuc/wsdbm/User17037, http://db.uwaterloo.ca/~galuc/wsdbm/User19550, http://db.uwaterloo.ca/~galuc/wsdbm/User3170]"
106,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8473, http://db.uwaterloo.ca/~galuc/wsdbm/User11438, http://db.uwaterloo.ca/~galuc/wsdbm/User1518]"
107,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1663, http://db.uwaterloo.ca/~galuc/wsdbm/User12979, http://db.uwaterloo.ca/~galuc/wsdbm/User10231, http://db.uwaterloo.ca/~galuc/wsdbm/User8655, http://db.uwaterloo.ca/~galuc/wsdbm/User15920]"
108,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17821, http://db.uwaterloo.ca/~galuc/wsdbm/User5767, http://db.uwaterloo.ca/~galuc/wsdbm/User18318, http://db.uwaterloo.ca/~galuc/wsdbm/User3711, http://db.uwaterloo.ca/~galuc/wsdbm/User11460, http://db.uwaterloo.ca/~galuc/wsdbm/User19919]"
